record_type,timestamp_us,sample_index,emg_timer_gap,imu_sample_index,imu_timer_gap,ads_raw,ads_voltage,ac_voltage,envelope_raw,envelope_voltage,adaptive_on_voltage,adaptive_off_voltage,fixed_on_voltage,fixed_off_voltage,detector_state,leads,lo_minus,lo_plus,motion,fixed_active,adaptive_active,fixed_event,adaptive_event,fixed_release,adaptive_release,ax,ay,az,gx,gy,gz,phase,repetition,intensity,on_coefficient,off_coefficient,motion_gyro_dps,motion_accel_delta_g
emg,6242105463,5365412,1,,,13113,1.639125,-0.007070620078119205,76.72605895996094,0.009590757369995118,0.03944609069824219,0.026485645294189453,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6242210104,5365502,1,,,13110,1.63875,-0.007444191534442091,63.82737731933594,0.007978422164916992,0.03944609069824219,0.026485645294189453,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6242303149,5365582,1,,,13206,1.65075,0.004693998157917045,131.33863830566406,0.016417329788208007,0.03944609069824219,0.026485645294189453,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6242400426,,,623826,1,,,,,,,,,,,,,,,,,,,,,-0.1761474609375,-0.0751953125,0.9080810546875,-0.09923664122137404,0.07633587786259542,0.030534351145038167,,,,6.0,3.0,20.0,0.25
imu,6242440431,,,623830,1,,,,,,,,,,,,,,,,,,,,,-0.17578125,-0.075927734375,0.90869140625,-0.0916030534351145,0.08396946564885496,0.0916030534351145,,,,6.0,3.0,20.0,0.25
emg,6242617172,5365852,1,,,13086,1.63575,-0.009710244815843927,111.48475646972656,0.013935594558715821,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6242721831,5365942,1,,,13260,1.6575,0.01227017444793388,55.383094787597656,0.006922886848449707,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6242826494,5366032,1,,,13070,1.63375,-0.011895234799505161,112.00045013427734,0.014000056266784668,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6242931750,5366122,1,,,13114,1.63925,-0.0066961579907207636,102.78168487548828,0.012847710609436035,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243035874,5366212,1,,,13082,1.63525,-0.010946706429184605,125.67134857177734,0.015708918571472167,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243141667,5366303,1,,,13260,1.6575,0.011181934262834758,70.49313354492188,0.008811641693115234,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243246344,5366393,1,,,13182,1.64775,0.001204738092576374,118.87248992919922,0.014859061241149902,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243351007,5366483,1,,,13116,1.6395,-0.007069109731901557,87.73548126220703,0.01096693515777588,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243456631,5366573,1,,,13063,1.632875,-0.013502898178374023,164.85987854003906,0.020607484817504882,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243560354,5366663,1,,,13315,1.664375,0.01814511133973351,178.4702606201172,0.02230878257751465,0.03915877914428711,0.026340728759765626,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243665015,5366753,1,,,13185,1.648125,0.0022351934246149785,86.18327331542969,0.010772909164428711,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243769692,5366843,1,,,12994,1.62425,-0.021363534561720243,67.44088745117188,0.008430110931396485,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243874368,5366933,1,,,13092,1.6365,-0.008821814101586334,136.5204315185547,0.017065053939819337,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6243979604,5367023,1,,,13283,1.660375,0.014973989493011208,118.5633773803711,0.014820422172546387,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244083702,5367113,1,,,13412,1.6765,0.03128017427856378,137.2510223388672,0.017156377792358398,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244188372,5367203,1,,,13077,1.634625,-0.010230151663788156,102.27983856201172,0.012784979820251466,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244293045,5367293,1,,,13277,1.6596250000000001,0.01492963710591444,94.96788787841797,0.011870985984802246,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244398291,5367383,1,,,13234,1.65425,0.009364674443042453,129.86062622070312,0.01623257827758789,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6244480426,,,624034,1,,,,,,,,,,,,,,,,,,,,,-0.174560546875,-0.0738525390625,0.908203125,-0.030534351145038167,0.06870229007633588,0.08396946564885496,,,,6.0,3.0,20.0,0.25
emg,6244608215,5367564,1,,,13142,1.64275,-0.0020170686237643842,75.52801513671875,0.009441001892089844,0.038788677215576176,0.026140480041503905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244714623,5367655,1,,,13150,1.64375,-0.0012754995125057178,101.23614501953125,0.012654518127441406,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244807139,5367735,1,,,13196,1.6495,0.0037724423996217116,102.62107849121094,0.012827634811401367,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6244911753,5367825,1,,,13093,1.636625,-0.009565110055796744,105.77812957763672,0.01322226619720459,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6245000496,,,624086,1,,,,,,,,,,,,,,,,,,,,,-0.17529296875,-0.072021484375,0.9100341796875,-0.04580152671755725,0.061068702290076333,0.05343511450381679,,,,6.0,3.0,20.0,0.25
emg,6245121104,5368005,1,,,17304,2.1630000000000003,0.5135509891202639,921.1650390625,0.1151456298828125,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,CANDIDATE,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245225849,5368095,1,,,11840,1.48,-0.20208381644656703,2176.542724609375,0.2720678405761719,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245330443,5368185,1,,,12235,1.529375,-0.1407097694759849,1820.243408203125,0.22753042602539064,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245435108,5368275,1,,,12314,1.53925,-0.11880485028712773,827.92626953125,0.10349078369140625,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245539784,5368365,1,,,12965,1.620625,-0.03019015117054913,486.4009094238281,0.060800113677978516,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245645016,5368455,1,,,13053,1.631625,-0.015433384977757925,255.79898071289062,0.03197487258911133,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245749122,5368545,1,,,13062,1.63275,-0.011779450652570356,198.7203369140625,0.024840042114257815,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,ACTIVE,0,0,0,0,True,True,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245853785,5368635,1,,,13021,1.627625,-0.015522671013294076,104.4159164428711,0.013051989555358887,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6245958455,5368725,1,,,13110,1.63875,-0.0036059942387605126,108.00574493408203,0.013500718116760254,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246063128,5368815,1,,,13321,1.665125,0.023730002464392053,113.04068756103516,0.014130085945129395,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246167813,5368905,1,,,13310,1.66375,0.022809062760761112,153.6593475341797,0.019207418441772463,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REFRACTORY,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246272463,5368995,1,,,13136,1.6420000000000001,0.0013874690122750444,64.53997039794922,0.008067496299743652,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246377138,5369085,1,,,12989,1.623625,-0.016987941331279455,103.57395935058594,0.012946744918823243,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246481808,5369175,1,,,13205,1.650625,0.009302001892281364,115.12580108642578,0.014390725135803223,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246586473,5369265,1,,,13353,1.669125,0.0271044999570369,201.75140380859375,0.025218925476074218,0.038387485504150394,0.025919958114624025,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246691154,5369355,1,,,13237,1.654625,0.011475602831576559,126.77042388916016,0.01584630298614502,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246795818,5369445,1,,,13107,1.6383750000000001,-0.005808551140231932,84.97203063964844,0.010621503829956054,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246900485,5369535,1,,,13540,1.6925000000000001,0.047159050410152004,153.6016387939453,0.019200204849243164,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6246994697,5369615,1,,,13524,1.6905000000000001,0.044451080497176054,105.02074432373047,0.013127593040466309,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6247080426,,,624294,1,,,,,,,,,,,,,,,,,,,,,-0.171630859375,-0.0760498046875,0.9117431640625,-0.030534351145038167,0.06870229007633588,0.05343511450381679,,,,6.0,3.0,20.0,0.25
emg,6247215661,5369806,1,,,12774,1.5967500000000001,-0.04895634284686046,266.715087890625,0.03333938598632812,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6247320331,5369896,1,,,13183,1.647875,0.0019436576107101367,323.1548767089844,0.04039435958862305,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,CANDIDATE,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6247413371,5369976,1,,,13214,1.65175,0.005566089798018092,139.28985595703125,0.017411231994628906,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6247518961,5370066,1,,,13279,1.659875,0.0130746307856624,114.16658020019531,0.014270822525024414,0.03789646911621094,0.025647140502929686,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6247600431,,,624346,1,,,,,,,,,,,,,,,,,,,,,-0.17578125,-0.0753173828125,0.91015625,-0.030534351145038167,0.08396946564885496,0.10687022900763359,,,,6.0,3.0,20.0,0.25
emg,6247727378,5370246,1,,,13137,1.642125,-0.006536822211314908,135.0806121826172,0.01688507652282715,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6247832051,5370336,1,,,13105,1.638125,-0.01096574756548141,153.50816345214844,0.019188520431518554,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6247936727,5370426,1,,,13104,1.6380000000000001,-0.010847758053678325,188.73899841308594,0.023592374801635743,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248041950,5370516,1,,,13236,1.6545,0.006485814181927729,179.32044982910156,0.022415056228637695,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248146061,5370606,1,,,12824,1.603,-0.04462086953988065,190.9846954345703,0.02387308692932129,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248250731,5370696,1,,,12968,1.621,-0.026222710834842955,101.94634246826172,0.012743292808532715,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248355404,5370786,1,,,13036,1.6295,-0.01694832725943307,164.26087951660156,0.020532609939575196,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248460647,5370876,1,,,13355,1.669375,0.02293608202422992,140.1054229736328,0.017513177871704103,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248564763,5370966,1,,,13333,1.666625,0.02032069842357398,242.4685516357422,0.030308568954467773,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248669409,5371056,1,,,13281,1.660125,0.013654329647451391,178.38941955566406,0.022298677444458008,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248774076,5371146,1,,,13187,1.648375,0.0018174131157182583,242.0587921142578,0.030257349014282228,0.03764634704589844,0.025510002136230468,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248878759,5371236,1,,,13349,1.668625,0.022199133433082885,285.1699523925781,0.03564624404907227,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6248983503,5371326,1,,,13323,1.665375,0.018361284160667735,171.8974151611328,0.021487176895141603,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249088096,5371416,1,,,13178,1.64725,0.00036256594362549244,202.27383422851562,0.025284229278564455,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249192761,5371506,1,,,13378,1.67225,0.02572810600824127,170.6873016357422,0.021335912704467774,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249297437,5371596,1,,,13130,1.64125,-0.005221647470715185,166.48406982421875,0.020810508728027345,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249402671,5371686,1,,,13005,1.625625,-0.021078836302320658,203.02793884277344,0.02537849235534668,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249509094,5371777,1,,,12921,1.6151250000000001,-0.03190690888110348,222.51963806152344,0.02781495475769043,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249600984,5371857,1,,,12942,1.61775,-0.029544101710152093,116.54187774658203,0.014567734718322754,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6249680426,,,624554,1,,,,,,,,,,,,,,,,,,,,,-0.175537109375,-0.0772705078125,0.9078369140625,-0.06870229007633588,0.11450381679389313,0.015267175572519083,,,,6.0,3.0,20.0,0.25
emg,6249825430,5372049,1,,,13479,1.6848750000000001,0.03636788669803259,345.2118835449219,0.043151485443115235,0.03777735137939453,0.025603694915771486,0.038548782348632814,0.025776268005371094,CANDIDATE,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6249917316,5372129,1,,,13128,1.641,-0.007790152831676833,210.42529296875,0.02630316162109375,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250021980,5372219,1,,,13316,1.6645,0.01598078152190774,191.46026611328125,0.023932533264160158,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250126647,5372309,1,,,13276,1.6595,0.01088334164713678,190.72715759277344,0.02384089469909668,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250231334,5372399,1,,,13104,1.6380000000000001,-0.010549160980588779,249.0897674560547,0.031136220932006835,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250335990,5372489,1,,,13072,1.6340000000000001,-0.014339438055852805,254.86849975585938,0.031858562469482425,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250440657,5372579,1,,,13268,1.6585,0.010310992339891412,157.41366577148438,0.019676708221435548,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250545330,5372669,1,,,13173,1.646625,-0.0014171805242988444,131.60350036621094,0.016450437545776367,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250650006,5372759,1,,,13039,1.629875,-0.017604632809241183,141.21405029296875,0.017651756286621093,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250754670,5372849,1,,,13469,1.683625,0.03637598193436187,190.3242950439453,0.023790536880493166,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250860498,5372940,1,,,12971,1.621375,-0.026008793415774223,241.52508544921875,0.030190635681152343,0.038340686798095706,0.025938859939575197,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6250966342,5373031,1,,,13041,1.630125,-0.01681916597699118,163.08290100097656,0.02038536262512207,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251071175,5373121,1,,,13181,1.6476250000000001,0.0005718799037308653,185.40892028808594,0.023176115036010744,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251175678,5373211,1,,,13234,1.65425,0.007440549706823951,197.49795532226562,0.024687244415283204,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251280343,5373301,1,,,12802,1.60025,-0.04644820719265219,241.689697265625,0.030211212158203125,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251385019,5373391,1,,,13285,1.660625,0.013883461360868266,167.10789489746094,0.020888486862182618,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251490244,5373481,1,,,13030,1.6287500000000001,-0.0181624257955475,194.96156311035156,0.024370195388793946,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251594364,5373571,1,,,13057,1.632125,-0.015116022862261769,138.34579467773438,0.0172932243347168,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6251699026,5373661,1,,,13012,1.6265,-0.020576402936790972,135.84910583496094,0.016981138229370116,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6251760552,,,624762,1,,,,,,,,,,,,,,,,,,,,,-0.176025390625,-0.0772705078125,0.9139404296875,-0.08396946564885496,0.08396946564885496,0.05343511450381679,,,,6.0,3.0,20.0,0.25
emg,6251909199,5373841,1,,,13074,1.63425,-0.01309805561344457,110.85204315185547,0.013856505393981934,0.039493961334228514,0.02659489631652832,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252013055,5373931,1,,,13104,1.6380000000000001,-0.009115219767841909,183.38156127929688,0.02292269515991211,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252106088,5374011,1,,,13093,1.636625,-0.010073747834223878,138.1224822998047,0.017265310287475587,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252211909,5374102,1,,,13099,1.637375,-0.009717051172268398,140.16070556640625,0.01752008819580078,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
imu,6252280431,,,624814,1,,,,,,,,,,,,,,,,,,,,,-0.1761474609375,-0.07421875,0.909912109375,-0.05343511450381679,0.08396946564885496,0.0916030534351145,,,,6.0,3.0,20.0,0.25
emg,6252422418,5374283,1,,,13463,1.6828750000000001,0.03564227893287253,136.37464904785156,0.017046831130981446,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252527082,5374373,1,,,13225,1.653125,0.005027354275620954,122.88389587402344,0.01536048698425293,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252631752,5374463,1,,,13058,1.63225,-0.01628114400681624,164.89999389648438,0.020612499237060548,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
emg,6252736417,5374553,1,,,13003,1.625375,-0.023460131858441535,166.1151885986328,0.0207643985748291,0.041160083770751955,0.027549415588378905,0.038548782348632814,0.025776268005371094,REST,0,0,0,0,False,False,False,False,False,False,,,,,,,,,,6.0,3.0,20.0,0.25
