device_timestamp_us,host_timestamp_utc,event_type,detector,state,envelope_voltage,marker_id,phase,trial,prescribed_intensity,message
5618415857,2026-09-16T21:17:44.890216+00:00,CONTRACTION_START,fixed,ACTIVE,0.08768561553955079,,,,,
5618753105,2026-09-16T21:17:45.184017+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.0286481876373291,,,,,
5618972939,2026-09-16T21:17:45.481025+00:00,CONTRACTION_START,adaptive,ACTIVE,0.12524523162841797,,,,,
5619153836,2026-09-16T21:17:45.723507+00:00,CONTRACTION_START,fixed,ACTIVE,0.19263327026367189,,,,,
5619769587,2026-09-16T21:17:46.266873+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.04034506988525391,,,,,
5619810298,2026-09-16T21:17:46.317298+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.025024126052856446,,,,,
5620173137,2026-09-16T21:17:46.657037+00:00,CONTRACTION_START,adaptive,ACTIVE,0.11829019165039063,,,,,
5620212720,2026-09-16T21:17:46.887966+00:00,CONTRACTION_START,fixed,ACTIVE,0.13694140625,,,,,
5620973286,2026-09-16T21:17:47.607394+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.027620355606079103,,,,,
5621018674,2026-09-16T21:17:47.635010+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.015377047538757325,,,,,
5621374558,2026-09-16T21:17:47.951983+00:00,CONTRACTION_START,adaptive,ACTIVE,0.1044176025390625,,,,,
5621419896,2026-09-16T21:17:47.993637+00:00,CONTRACTION_START,fixed,ACTIVE,0.09831014251708985,,,,,
